Steps,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
6150000,110.70125,5576.2373,0.13017014,1.35895,0.00020794662,10349.367517255829,2855.375,10349.367609024048
6180000,111.26529,4023.2231,0.14268206,1.3589907,0.00020749541,7464.704345579166,4217.0,7464.704296875
6210000,111.624855,188240.78,0.11237988,1.358909,0.00020701448,15031.352944417577,4496.0,15031.353070068359
6240000,112.094086,3544.6965,0.1957331,1.3586667,0.00020661009,10668.724404663033,4030.2,13254.682556152344
6270000,112.47123,29508.88,0.07378985,1.358539,0.00020619146,14173.378944724695,4495.777777777777,12788.530096435547
6300000,112.95856,4093.658,0.1506156,1.3585063,0.00020573678,13908.432746242546,3775.8,13908.432885742188
6330000,113.26823,3264.5513,0.15358587,1.3583747,0.00020529133,15409.439130443148,4202.8,15409.439099121093
6360000,113.7466,3867.5317,0.14447273,1.3581476,0.00020482783,15992.164859823728,4343.777777777777,15992.164869520398
6390000,114.20871,4162.583,0.11978088,1.3580146,0.00020433868,13384.593406819904,4495.857142857143,13384.59339250837
6420000,114.60285,3868.239,0.15776564,1.3578885,0.00020389262,16248.570379744284,4495.857142857143,16248.570417131696
6450000,115.12631,4458.554,0.13698691,1.3579276,0.00020344823,14831.675606720732,4496.0,14831.675537109375
6480000,115.59558,3586.0024,0.15967578,1.3579841,0.0002029605,16821.426048037927,4495.833333333333,16821.42613728841
6510000,115.97454,4508.1074,0.15017729,1.3579727,0.00020254748,15470.597244736924,4186.0,15470.597326660156
6540000,116.47766,38493.055,0.11080751,1.358008,0.00020212788,12720.249404801265,4211.1,12720.249322509766
6570000,116.88804,24733.123,0.07874481,1.3580096,0.00020170449,10596.84354582848,3052.0,10596.843449910482
6600000,117.22295,3802.2014,0.16535366,1.3579205,0.00020128636,16834.20284451032,4496.0,16834.202911376953
6630000,117.18635,353588.38,0.10210872,1.3576685,0.00020079123,10030.328223886256,3688.230769230769,10030.32806631235
6660000,118.105125,5039.3057,0.14750844,1.3577074,0.00020028774,14174.197076078193,3884.1111111111113,14174.197028266059
6690000,118.54948,6310.024,0.12281504,1.3576772,0.00019984857,16896.28117181019,4495.666666666667,16896.28139750163
6720000,119.02955,6291.382,0.13637382,1.3576455,0.00019939156,14077.921597739682,3474.0,14077.921590169271
6750000,119.35477,9243.561,0.06873114,1.3574226,0.00019891335,15750.566799647153,4271.363636363636,15750.566837657581
6780000,119.94151,4181.043,0.14214346,1.3572853,0.00019849095,13050.411130024664,3837.0,13050.411321004232
6810000,120.40375,3686.8013,0.1969015,1.3571252,0.00019807342,14379.088339635948,4016.0,14379.088372124566
6840000,119.98251,4125.165,0.14053848,1.3568624,0.00019764042,7798.8465018155985,2781.5,7798.8463134765625
6870000,121.36746,3763.79,0.18702695,1.356793,0.00019721985,15567.518459038809,4495.428571428572,15567.518327985492
6900000,121.71318,3713.4521,0.16342115,1.3568558,0.00019674699,16098.007064393514,4495.888888888889,16098.006774902344
6930000,122.224266,4039.3022,0.15268834,1.3568583,0.00019623802,13715.760798397241,4232.3,13715.760595703125
6960000,122.743614,13299.552,0.0786484,1.3565862,0.0001957979,14304.354269162379,3778.4,14304.354248046875
6990000,123.24958,4372.2935,0.16943377,1.3565385,0.00019534027,17508.52871949114,4496.0,17508.5287109375
7020000,123.72715,4633.126,0.119583346,1.35654,0.00019487142,15785.306576197898,4496.0,15785.306365966797
7050000,124.28298,5361.2637,0.13985129,1.356426,0.00019445065,17232.785057712812,4496.0,17232.78500366211
7080000,124.853485,5014.423,0.13771419,1.3562193,0.00019402425,18288.88882696387,4256.375,18288.88893890381
7110000,125.34391,4561.251,0.1264165,1.3562273,0.00019362487,17368.247830665827,4495.666666666667,17368.247965494793
7140000,125.84251,11783.664,0.14937332,1.3561895,0.00019319644,15401.349053128923,4414.0,15401.348876953125
7170000,126.320755,4396.054,0.15188052,1.3561258,0.00019269672,18216.55223344037,4496.0,18216.55234200614
7200000,126.8684,4099.5684,0.17571801,1.3560841,0.00019219198,16536.24555045744,4447.666666666667,16536.245586819117
7230000,127.36976,4737.952,0.15617602,1.3562332,0.00019174416,16265.575464811409,4495.833333333333,16265.575693766275
7260000,127.89568,4929.4365,0.16101402,1.3561726,0.00019128881,18466.302618214122,4495.833333333333,18466.30278523763
7290000,128.4852,4780.2505,0.14223108,1.356155,0.00019083322,16829.22159611426,4048.1111111111113,18697.848220825195
7320000,128.82295,4609.2036,0.11242947,1.3560914,0.00019040627,16827.95654578408,4214.5,15167.095628526477
7350000,129.52513,138560.64,0.11172207,1.355825,0.00018997118,14516.10940894826,4075.0,14516.109398735895
7380000,129.89511,5490.349,0.1326659,1.3555416,0.00018953373,22109.603155180812,4465.0,22109.603271484375
7410000,130.5605,5443.381,0.13918969,1.3552293,0.00018912242,19512.58164384272,4496.0,19891.548278808594
7440000,130.94942,188149.97,0.073648654,1.355058,0.00018867593,13597.417477568088,3870.5,13390.612808227539
7470000,131.323,14460.875,0.12037668,1.3549356,0.00018818691,16466.796963391804,4205.3,16756.284140846947
7500000,131.69606,10798.524,0.11647705,1.3548653,0.00018770085,15146.116103439872,3894.1,15146.116137695313
7530000,132.30598,74066.89,0.12754114,1.3547703,0.00018724322,14736.15184086763,4458.0,14736.151692708334
7560000,132.84203,4420.528,0.12366979,1.3547395,0.00018678124,16452.080303378072,4320.428571428572,16452.080069405692
7590000,133.2783,4541.657,0.15592083,1.3546143,0.00018633119,17581.925905094326,4351.444444444444,17581.92613389757
7620000,133.81743,4945.381,0.1959897,1.354561,0.0001859053,17276.805915202272,4470.888888888889,17276.805887858074
7650000,134.29106,48486.402,0.07797003,1.354722,0.00018548721,17085.530666752136,4077.5,17085.530876159668
7680000,134.84845,5690.991,0.1597226,1.3548691,0.0001850431,14203.208037216402,3695.4,14203.20791015625
7710000,135.31732,5342.792,0.17032959,1.3548417,0.0001845939,20217.99445522477,4371.714285714285,20217.994594029016
7740000,135.85623,6656.0825,0.13829258,1.3548459,0.00018412987,19702.5959324243,4479.75,19702.59587097168
7770000,136.42172,5800.145,0.15030952,1.3547196,0.00018364743,19038.94455613508,4463.9,19038.944592285156
7800000,137.00008,6202.3984,0.1517829,1.3546151,0.00018319962,19702.986148369655,4495.666666666667,19702.986104329426
7830000,137.55104,4923.1406,0.10815517,1.3545386,0.0001827383,19362.894997893367,4491.857142857143,19362.895176478796
7860000,138.08688,5754.124,0.16979885,1.3545465,0.00018228048,19561.04158416975,4134.333333333333,19561.041585286457
7890000,138.67584,4794.8574,0.10637774,1.3544863,0.00018190034,19217.732359656864,4496.0,19217.732282366072
7920000,139.12575,6706.051,0.14316866,1.3542807,0.00018145713,18188.800478630623,3865.8333333333335,18188.800791422527
7950000,139.78113,6485.726,0.16265489,1.3541837,0.00018097949,16177.699335277837,3813.875,16177.699394226074
7980000,140.22543,6423.7573,0.17964059,1.3542881,0.00018052595,19815.373965753613,3728.4,19815.37451171875
8010000,140.87988,5667.5146,0.1820574,1.3542645,0.0001800531,20625.909423194204,4495.888888888889,20625.909376356336
8040000,141.36067,6541.0645,0.17341477,1.354233,0.0001795862,18432.482432948847,3954.4545454545455,18432.482388583096
8070000,141.938,6008.8125,0.1587967,1.3540121,0.00017913873,18448.3557497086,4495.666666666667,18448.355834960938
8100000,142.43988,5507.125,0.18352665,1.3538415,0.00017867953,17624.284349647514,3959.8,17624.28419189453
8130000,142.96022,10415.198,0.14239874,1.3536687,0.00017825187,19152.35622538411,4417.25,18987.360342843192
8160000,143.54642,5285.258,0.14381552,1.3537174,0.00017785563,19408.77138619842,4495.6,19571.69772949219
8190000,144.09642,6260.8584,0.15327157,1.3538207,0.00017740278,19024.571955681935,3965.5,19091.446969168526
