Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
190000,4.5193934,1.4115238,0.00018663425,155.83725085066231,140.78571428571428,162.09751401628768
192000,4.5046263,1.4115239,0.00018541567,177.00640741855437,147.64285714285714,171.35215868268693
194000,4.457043,1.4115239,0.00018421031,152.90091654282207,147.84615384615384,151.99638425386868
196000,4.3115745,1.411524,0.00018301758,150.10614157368738,134.8,151.22123600641888
198000,5.0121183,1.411197,0.00018178546,168.17422369855146,136.93333333333334,166.9459312438965
200000,4.986932,1.4111968,0.0001805889,164.60387290570026,147.0,164.53993577223557
202000,5.075452,1.411197,0.00017939431,156.99294017174591,135.8,160.17264556884766
204000,4.9981527,1.4111968,0.00017819321,160.3406895371154,138.64285714285714,157.0744044440133
206000,5.203011,1.4110488,0.0001769937,155.5044841830929,135.06666666666666,155.14365819295247
208000,5.6081815,1.4107788,0.00017578297,163.47048767336778,141.42857142857142,163.7720685686384
210000,5.531434,1.4107788,0.00017459434,166.77591087689092,139.42857142857142,175.21468353271484
212000,5.4887185,1.4107788,0.00017339102,162.8269134428352,135.33333333333334,163.14994328816732
214000,5.500943,1.4107788,0.00017217123,153.1070729515382,143.64285714285714,144.5551518031529
216000,5.5540214,1.4104974,0.00017099347,145.69715934569416,134.57142857142858,145.65389278956823
218000,5.7230105,1.4104087,0.00016981419,164.88600808295112,134.13333333333333,167.7539087931315
220000,5.825889,1.4104087,0.00016859762,175.0801617828508,134.2,172.040727742513
222000,5.7189307,1.4104087,0.0001673996,175.79307816387154,139.78571428571428,175.62874167306083
224000,5.786066,1.4103281,0.00016618762,158.4824718462187,127.9375,160.92816919088364
226000,6.079438,1.4101136,0.00016500018,154.7632262869738,134.42857142857142,152.53251702444894
228000,6.0315275,1.4101136,0.00016383197,169.8761373913226,132.0,169.56456146240234
230000,6.1276517,1.4101136,0.00016263065,168.63167981691657,133.13333333333333,168.84669443766276
232000,6.027231,1.4101135,0.00016140105,149.15140111514313,121.47058823529412,149.0606918334961
234000,6.219709,1.4098469,0.00016020512,162.76855495359217,135.5,162.82188579014368
236000,6.382629,1.4097406,0.00015902804,157.51169652510436,132.93333333333334,157.57793833414715
238000,6.340233,1.4097406,0.00015783194,149.13937099010994,130.73333333333332,151.3142567952474
240000,6.305174,1.4097406,0.0001566284,169.75871910213027,125.9375,170.44105863571167
242000,6.323824,1.409696,0.00015539743,178.703704595624,128.6875,175.6309757232666
244000,6.5116906,1.4093755,0.00015418204,173.2452705334872,130.93333333333334,174.0888636271159
246000,6.481259,1.4093755,0.0001529945,172.72203135043384,130.93333333333334,171.78609619140624
248000,6.5184255,1.4093755,0.00015181323,169.58711791772615,113.6470588235294,170.04084082210764
250000,6.5252266,1.4093755,0.00015062132,176.90997767762747,125.9375,176.8251438140869
252000,6.7906866,1.4091998,0.00014941889,175.7147599971504,122.1875,178.40668153762817
254000,7.068035,1.4090105,0.0001482197,177.28367215860635,125.875,174.368727684021
256000,7.0112653,1.4090105,0.00014699463,177.24504820251605,127.4375,180.84959602355957
258000,6.980758,1.4090105,0.0001458062,172.76690429784358,126.0,172.5300069173177
260000,7.093475,1.4090106,0.00014463076,172.87982578820083,124.75,169.27051639556885
262000,7.279691,1.4087111,0.00014342855,163.65694583614822,123.625,165.1213355064392
264000,7.4035144,1.4086084,0.00014219838,171.914986357312,122.88235294117646,170.9103972491096
266000,7.4380226,1.4086083,0.00014097516,172.36200784545338,114.82352941176471,172.11059547873106
268000,7.345832,1.4086082,0.00013978993,161.17915630503558,123.0,161.064049243927
270000,7.3748627,1.4086082,0.0001385855,172.90720586040442,118.17647058823529,179.56381225585938
272000,7.646226,1.4083846,0.00013739105,150.45028082979843,114.05882352941177,144.21188466689165
274000,7.6501746,1.4083844,0.00013621231,174.4301797845401,122.5625,174.03428649902344
276000,7.5934825,1.4083846,0.00013502532,168.0066578079234,115.17647058823529,168.1075964534984
278000,7.608509,1.4083844,0.0001338051,131.5314131508143,122.3529411764706,132.83325733857995
280000,7.6846337,1.4083587,0.00013260494,175.63575232424773,117.75,176.37111043930054
282000,7.7882395,1.4082841,0.00013140599,164.5742352720764,115.27777777777777,166.44976806640625
284000,7.8375807,1.4082838,0.00013019842,168.3443844743888,120.0625,164.3490025997162
286000,7.5617576,1.408284,0.00012900696,162.39353809785098,112.05555555555556,162.53574477301703
288000,7.7971234,1.4082841,0.00012778876,173.23575851529398,118.0,173.15059482350068
290000,7.7742605,1.4081283,0.0001265795,163.1916814626505,110.33333333333333,162.69620365566678
292000,7.829006,1.4080306,0.00012539148,163.34286784512156,114.17647058823529,166.59682812410242
294000,8.007236,1.4080306,0.00012420266,167.37071182995157,117.05882352941177,165.72467041015625
296000,7.928384,1.4080307,0.00012299344,163.30576532447918,111.11111111111111,163.57691298590765
298000,7.9702716,1.4080307,0.00012177741,178.48187948275796,119.11764705882354,176.84461077521829
300000,8.300493,1.4077669,0.00012057025,175.57510101636325,115.3529411764706,175.8301705753102
302000,8.293167,1.4077669,0.00011939298,151.03054074539492,106.88888888888889,150.92195998297797
304000,8.276846,1.4077668,0.00011820865,156.39963288926003,110.61111111111111,156.40823724534778
306000,8.223333,1.4077669,0.000116999065,174.12217160747113,118.23529411764706,175.36814162310432
308000,8.31538,1.4077203,0.00011579279,162.3746419368202,116.17647058823529,168.81958142448875
310000,8.488982,1.4076245,0.000114591036,185.25418795185055,117.52941176470588,177.64739361931296
312000,8.414037,1.4076246,0.000113403454,168.03177174335966,106.61111111111111,169.0129076639811
314000,8.48057,1.4076246,0.000112212765,185.8442417130702,111.94444444444444,184.82837083604602
316000,8.456543,1.4076246,0.00011098794,181.62881765597396,112.94444444444444,181.47347937689887
318000,8.603057,1.4074069,0.00010978112,154.13406641879365,102.52631578947368,156.40364998265318
320000,8.898102,1.4073411,0.00010858426,177.78044292180695,111.55555555555556,175.30009672376843
322000,8.8688135,1.4073411,0.00010737835,171.37607704620393,109.66666666666667,171.8284445868598
324000,8.883137,1.4073412,0.00010618976,179.93961712117823,108.5,179.5579956902398
326000,8.895603,1.4072995,0.000104993196,167.9524538667562,111.11111111111111,168.22122531467014
328000,9.018258,1.4071848,0.000103781764,157.45770932765058,111.27777777777777,157.86919000413684
330000,8.839573,1.4071848,0.00010259392,154.35380377006882,113.05882352941177,157.2386515000287
332000,8.992205,1.4071848,0.000101417245,167.79919554888167,109.05555555555556,177.16761186387805
334000,8.874645,1.407185,0.00010020448,178.177005998006,107.36842105263158,169.50321378205953
336000,9.077951,1.4071028,9.8990124e-05,155.1553713118968,109.55555555555556,153.24340608384875
338000,9.185875,1.4070708,9.779582e-05,173.2767419677952,109.61111111111111,171.7033403184679
340000,9.12656,1.4070709,9.6593314e-05,181.2683438430023,111.16666666666667,181.0209617614746
342000,9.099396,1.4070709,9.539769e-05,169.5559791966031,108.11111111111111,170.73188951280383
344000,9.241435,1.4070699,9.420609e-05,168.85607204773825,110.66666666666667,174.55545128716363
346000,9.379211,1.407067,9.298635e-05,166.46600033901632,107.05263157894737,160.5738115812603
348000,9.244589,1.407067,9.179102e-05,169.77483813563254,113.0,169.12970688763787
350000,8.636473,1.407067,9.0592235e-05,128.463080488738,92.13636363636364,128.6250629587607
352000,9.344326,1.4070671,8.93918e-05,168.0913674166012,107.66666666666667,167.08167796664767
354000,9.600112,1.4069207,8.819471e-05,180.91112540162317,105.89473684210526,181.8401272422389
356000,9.295525,1.4068812,8.698484e-05,178.22911689038338,104.42105263157895,178.04799993414628
358000,9.365342,1.4068812,8.580201e-05,169.43013256120807,106.83333333333333,169.35615412394205
360000,9.422991,1.4068812,8.4618536e-05,183.6025860780436,110.5,183.97180557250977
362000,9.38336,1.4068408,8.3421895e-05,155.53942327912793,109.0,156.8413429260254
364000,9.666827,1.4067637,8.22225e-05,174.2824857937586,111.22222222222223,174.7255499098036
366000,9.699739,1.4067637,8.101721e-05,163.6594006179979,103.78947368421052,161.8319135967054
368000,9.624571,1.4067637,7.982396e-05,161.95199179566023,103.73684210526316,162.188931214182
370000,9.753454,1.4067637,7.8612095e-05,183.86725056002308,106.78947368421052,183.419727526213
372000,9.894861,1.4066103,7.739195e-05,174.36544960560767,105.21052631578948,177.27454777767784
374000,9.799248,1.4066021,7.619422e-05,170.47821241927645,108.88888888888889,167.73271942138672
376000,9.832342,1.4066023,7.501453e-05,169.36023837224477,107.5,169.1664301554362
378000,9.975345,1.406602,7.379899e-05,148.9737018092225,98.71428571428571,149.10956391834077
380000,9.775242,1.4065372,7.258622e-05,161.65337708915928,101.6842105263158,161.2070819955123
382000,9.892339,1.4064736,7.1394265e-05,168.4604938515511,105.47368421052632,169.37678407367906
384000,10.20044,1.4064738,7.020725e-05,173.91899033444417,106.5,174.34417491488986
386000,10.104168,1.4064738,6.902138e-05,175.67870821107766,105.10526315789474,174.97219848632812
388000,10.068169,1.4064511,6.780534e-05,165.41963719017804,106.26315789473684,164.88837432861328
390000,10.304063,1.4062569,6.659294e-05,172.63935761761508,104.42105263157895,173.0604974847091
392000,10.136351,1.406257,6.538968e-05,162.67966725044934,104.6842105263158,162.31903999730162
394000,10.127737,1.406257,6.4185624e-05,169.18882413478568,99.2,169.7166494846344
396000,10.215256,1.4062568,6.30065e-05,179.071337721621,106.11111111111111,178.5027198791504
398000,10.455587,1.4060647,6.1821665e-05,163.26860501891687,105.36842105263158,163.50314672369706
400000,10.548057,1.405979,6.0612994e-05,175.54362143752607,104.63157894736842,175.4304155048571
402000,10.470148,1.4059789,5.9408296e-05,173.559847456158,104.73684210526316,173.42837925961143
404000,10.5665865,1.405979,5.819627e-05,166.88458966787317,105.94736842105263,169.38110833418997
406000,10.46449,1.4059356,5.7005163e-05,176.90675775261803,106.72222222222223,174.63907962375217
408000,10.575207,1.4058464,5.5823606e-05,160.6323916303288,104.3157894736842,161.35035002859016
410000,10.602127,1.4058462,5.4621407e-05,176.19512444371847,104.42105263157895,175.53669096294203
412000,10.138278,1.4058462,5.3411593e-05,-56.66459384622673,95.52380952380952,-54.09751674107143
414000,9.946296,1.4058464,5.2213898e-05,167.41225227610104,108.55555555555556,164.22606065538196
416000,10.433982,1.4058188,5.0996576e-05,187.59656573974183,108.78947368421052,188.7603631270559
418000,10.638246,1.4058172,4.9794122e-05,175.78412995694413,105.61111111111111,175.69264475504556
420000,10.489246,1.4058172,4.8624606e-05,170.55027680249057,109.16666666666667,171.3397331237793
422000,10.573826,1.4058172,4.7403268e-05,162.8261411074353,108.89473684210526,161.67856758519224
424000,10.594275,1.4057757,4.619551e-05,177.94160687882038,106.5,177.19317203097873
426000,10.721308,1.4057331,4.5005363e-05,163.33903906308115,105.94736842105263,165.78326817562706
428000,10.767186,1.4057331,4.379868e-05,166.58543533469108,103.63157894736842,164.1204346104672
430000,10.859958,1.4057332,4.2592463e-05,170.7000456837643,106.10526315789474,171.02583152369448
432000,10.80185,1.4057237,4.1394513e-05,169.81927967371627,107.88888888888889,169.67311180962457
434000,11.0423565,1.4056548,4.0199993e-05,182.6171263382819,105.26315789473684,183.3473896227385
436000,11.012317,1.4056548,3.9011e-05,166.904677181039,107.11111111111111,167.0505396525065
438000,10.84957,1.4056548,3.780852e-05,179.12926381600923,107.57894736842105,178.12817503276625
440000,11.0004425,1.4056548,3.661014e-05,160.78752497985909,106.22222222222223,160.67098490397134
442000,11.1273155,1.4055605,3.5406505e-05,164.53118511680515,103.1,170.71961784362793
444000,11.212166,1.4055272,3.4182034e-05,161.80181500688195,104.15789473684211,155.51358755011307
446000,11.220524,1.4055272,3.3004853e-05,166.130349177377,100.15789473684211,169.23099015888414
448000,11.105479,1.4055272,3.1810636e-05,164.26036120029167,102.1,161.25567665100098
450000,11.089361,1.4054861,3.05871e-05,166.23620787141846,99.8,165.77295231819153
452000,11.450915,1.4054296,2.938777e-05,166.28853340701838,103.3157894736842,170.09114436099404
454000,11.424572,1.4054297,2.8190772e-05,175.32186029579026,99.25,172.8571407318115
456000,11.3527775,1.4054295,2.700216e-05,165.42234122145334,102.15789473684211,168.81961641813578
458000,11.411635,1.4054247,2.5801795e-05,171.38962286952884,101.0,167.35738525390624
460000,11.506874,1.4053789,2.4606026e-05,160.88478966939607,101.36842105263158,160.9583706604807
462000,11.527422,1.405379,2.3398325e-05,185.6217003439553,103.15,186.00257568359376
464000,11.527835,1.4053789,2.2174234e-05,171.16628715466885,93.85714285714286,170.72767784481957
466000,11.507557,1.405379,2.0980962e-05,170.99386992266304,103.78947368421052,171.66827272114
