Steps,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
150000,0.79606444,23.663534,0.13045958,1.4180182,0.00029805003,278.103087197807,4495.0,278.10308887163796
180000,1.0529236,38.60772,0.1473488,1.4179516,0.000297525,None,None,None
210000,1.6469271,39.222122,0.1849721,1.4177517,0.00029707508,None,None,None
240000,2.388991,45.240784,0.1635477,1.4174062,0.00029662502,None,None,None
270000,3.1411593,64.099106,0.1339215,1.4170208,0.000296175,1200.1097653360425,4496.0,1184.199210989064
300000,3.8056984,None,None,1.4170208,0.00029594958,None,None,1661.5158309936523
330000,4.602437,86.91889,0.18235995,1.416319,0.00029549957,None,None,None
360000,6.1714067,115.99633,0.1826879,1.4158779,0.00029504954,None,None,None
390000,8.307519,131.77174,0.16164975,1.415564,0.00029459962,None,None,None
420000,10.336107,154.29597,0.13353974,1.415329,0.00029399936,2661.8004368089314,4496.0,2661.8004315694175
450000,10.190068,163.10994,0.13775887,1.4151636,0.00029347418,None,None,None
480000,11.62435,190.44905,0.14790438,1.4150449,0.00029302412,None,None,None
510000,13.021171,202.8937,0.1398421,1.4150103,0.00029257408,None,None,None
540000,14.611777,208.7246,0.14509481,1.4145361,0.00029212414,3553.9900720116934,4496.0,3556.43954730856
570000,14.850213,None,None,1.4145362,0.00029189867,None,None,3482.9552612304688
600000,16.023888,212.86095,0.14200978,1.414624,0.0002914486,None,None,None
630000,16.778353,257.08017,0.13235691,1.4142076,0.0002909987,None,None,None
660000,18.15551,262.83936,0.14526802,1.4137013,0.0002905487,None,None,None
690000,19.081924,306.55524,0.1290742,1.4132894,0.00028994845,4356.22139744902,4496.0,4356.221423339844
720000,19.446775,285.65585,0.15269215,1.4129045,0.00028942322,None,None,None
750000,20.317291,332.65573,0.14591962,1.4124948,0.00028897315,None,None,None
780000,21.285183,347.35626,0.14026639,1.4120489,0.00028852327,None,None,None
810000,22.36784,373.34003,0.13579045,1.4115212,0.0002880732,5000.628290088075,4496.0,5002.8412496632545
840000,22.692528,None,None,1.4115213,0.00028784777,None,None,4936.452880859375
870000,23.490152,384.14355,0.12850729,1.4108409,0.00028739774,None,None,None
900000,24.481071,428.9957,0.14273311,1.4104862,0.00028694776,None,None,None
930000,25.346266,466.62292,0.14221908,1.4099332,0.0002864977,None,None,None
960000,26.187038,487.0741,0.1468706,1.4095331,0.00028589758,5789.319570259129,4496.0,5789.319567871094
990000,26.5526,467.46866,0.12601525,1.4089142,0.0002853723,None,None,None
1020000,27.304712,508.75552,0.14870235,1.4085258,0.0002849223,None,None,None
1050000,28.067282,521.64935,0.14577357,1.4082649,0.00028447228,None,None,None
1080000,28.951511,551.92163,0.13850158,1.4077374,0.00028402227,6284.302079176468,4496.0,6284.39501953125
