Steps,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
1020000,30.972607,6889.663,0.11159325,1.4085006,0.0002849223,None,None,None
1050000,31.665737,6922.3223,0.13479683,1.4081398,0.0002844723,None,None,None
1080000,32.466892,7276.4307,0.13438854,1.4077224,0.00028389622,21108.15962496459,4496.0,21108.1595585264
1110000,32.703957,7731.6143,0.14051858,1.4075286,0.00028362774,22749.97133784741,4495.0,None
1140000,33.435585,8719.425,0.12446297,1.4071574,0.0002832645,None,None,22749.97119140625
1170000,34.187706,8554.787,0.14562887,1.4068981,0.00028281455,None,None,None
1200000,34.932884,8821.951,0.1363354,1.4063652,0.00028236452,None,None,None
1230000,35.629475,None,None,1.4059937,0.00028182496,23587.325348796876,4496.0,23587.325403673894
1260000,36.01503,8888.904,0.14592816,1.4056091,0.00028132004,23843.44422709942,4496.0,23843.443603515625
1290000,36.75339,9806.668,0.15346335,1.4051969,0.0002808714,None,None,None
1320000,37.495598,9727.844,0.13320449,1.4050101,0.00028042143,None,None,None
1350000,38.356346,10039.866,0.17282274,1.4046217,0.0002798454,25217.49890218818,4496.0,25217.49887611126
1380000,38.61295,9952.476,0.15773514,1.4043533,0.00027957707,26117.904589295387,4496.0,None
1410000,39.359463,10730.137,0.13359335,1.4038259,0.00027921365,None,None,26117.90576171875
1440000,40.107723,10882.981,0.14328012,1.4034345,0.0002787636,None,None,None
1470000,40.853985,10619.723,0.15237613,1.4027799,0.0002783136,None,None,None
1500000,41.541866,None,None,1.4022329,0.00027777406,26417.24515404106,4496.0,26417.245125606143
1530000,41.91654,11338.611,0.14204095,1.4023407,0.0002772692,26437.715063631535,4496.0,26437.7158203125
1560000,42.663418,12128.569,0.13870056,1.4018376,0.00027682053,None,None,None
1590000,43.394344,12350.172,0.13088118,1.4016259,0.00027637053,None,None,None
1620000,44.2143,11623.091,0.18099222,1.4015409,0.00027591523,28018.135462349714,4496.0,28003.594168526786
1650000,44.437157,12258.474,0.13841154,1.4015332,0.00027568603,None,None,28425.289306640625
1680000,45.17507,12787.861,0.14537433,1.4011258,0.00027517488,28824.43248295784,4496.0,28824.4326171875
1710000,45.896774,12901.554,0.13532521,1.4008325,0.00027471274,None,None,None
1740000,46.61891,13156.946,0.14186,1.40028,0.00027426274,None,None,None
1770000,47.31587,None,None,1.3998033,0.00027372316,29388.069853767334,4496.0,29388.069925242457
1800000,47.448795,13233.668,0.14854886,1.3993095,0.0002732182,29812.16886615753,4496.0,29812.16796875
1830000,47.799065,13710.025,0.15624169,1.398922,0.00027276966,None,None,None
1860000,48.289852,13370.674,0.1682659,1.398594,0.00027231965,None,None,None
1890000,49.1994,13278.172,0.15310031,1.3981266,0.00027186432,29721.39420973097,4496.0,29733.367161342077
1920000,49.50299,13418.2705,0.1272834,1.3981237,0.0002716352,None,None,29386.156494140625
1950000,50.21469,14193.958,0.14238685,1.397926,0.000271124,29945.969623355195,4496.0,29945.9697265625
1980000,50.925983,14622.151,0.13603336,1.397561,0.00027066178,None,None,None
2010000,51.65142,14679.033,0.14783101,1.3971999,0.00027021187,None,None,None
2040000,52.34456,None,None,1.3968581,0.00026967228,30985.598907618238,4496.0,30985.598876953125
2070000,52.70136,14478.62,0.14425094,1.3962501,0.00026916736,25176.39712595567,4496.0,25176.39697265625
2100000,53.412304,15127.893,0.15648873,1.3959678,0.00026871875,None,None,None
2130000,54.121143,15679.496,0.14839381,1.3954144,0.0002682687,None,None,None
2160000,54.932995,15548.177,0.1429118,1.3949616,0.00026781345,32239.460776056774,4496.0,32260.519679478235
2190000,55.152824,15368.257,0.12483451,1.394953,0.0002675843,None,None,31649.81005859375
2220000,55.85921,15690.542,0.13846982,1.394462,0.00026707308,31713.603758752346,4496.0,31713.6044921875
2250000,56.53655,15806.665,0.1438689,1.3939662,0.0002666109,None,None,None
2280000,57.21757,15902.665,0.13912235,1.3933015,0.0002661609,None,None,None
2310000,57.869564,None,None,1.392851,0.00026562135,32595.107065807257,4496.0,32595.107165106412
2340000,58.21531,15941.401,0.14872958,1.3920918,0.00026511645,32979.35593114048,4496.0,32979.356201171875
2370000,58.897015,16436.812,0.1411022,1.3915718,0.00026466788,None,None,None
2400000,59.570534,16724.232,0.14762619,1.3907183,0.00026421782,None,None,None
2430000,60.339233,16472.846,0.14199863,1.3900241,0.00026376257,33393.16335115905,4496.0,33401.572553362166
2460000,60.546246,16220.373,0.12651028,1.3900149,0.00026353335,None,None,33157.70654296875
2490000,61.215157,16500.793,0.13675995,1.3894784,0.00026302217,33493.51152944565,4496.0,33493.51123046875
2520000,61.86225,16888.328,0.1408455,1.3889148,0.00026255997,None,None,None
2550000,62.516582,17104.643,0.14434265,1.3884418,0.00026211006,None,None,None
2580000,63.14569,None,None,1.3881032,0.00026157047,33658.9598053917,4496.0,33658.9599609375
2610000,63.47186,16870.953,0.12610073,1.3872148,0.00026106558,34905.507423877716,4496.0,34905.50732421875
2640000,64.119514,17308.275,0.1422054,1.386689,0.0002606169,None,None,None
2670000,64.762566,17964.084,0.14189953,1.3863832,0.0002601656,29756.78923177719,3877.0,29756.7890625
2700000,65.48666,17899.059,0.13703902,1.3858693,0.00025962526,34642.803958788514,4496.0,34642.80415562221
2730000,65.7006,17831.605,0.12805396,1.385766,0.0002593825,34996.50818371773,4496.0,None
2760000,66.332726,17953.066,0.14755972,1.385351,0.0002589591,None,None,34996.509033203125
2790000,66.95262,17906.607,0.15373541,1.3849323,0.0002585091,None,None,None
2820000,67.588486,17982.896,0.15527229,1.3844943,0.00025805703,35287.95518088341,4495.0,35287.95556640625
2850000,68.2035,None,None,1.3840777,0.0002575201,34795.51741303723,4496.0,34795.51749965123
2880000,68.55698,17538.969,0.13067262,1.3834336,0.00025701468,35543.072623968124,4496.0,35543.07275390625
2910000,69.26719,18000.31,0.1405516,1.3829234,0.000256566,None,None,None
2940000,69.9378,17943.059,0.1442073,1.3824767,0.00025611525,35363.49380218983,4496.0,35363.4931640625
2970000,70.69312,17844.998,0.14648253,1.3819958,0.00025557453,34810.683827255045,4496.0,34810.68373325893
3000000,70.92614,18249.781,0.13977866,1.3818536,0.00025533175,35772.888439480215,4496.0,None
3030000,71.61962,18989.496,0.14216402,1.3812878,0.00025490826,None,None,35772.8896484375
3060000,72.32498,19422.064,0.14358471,1.3807737,0.00025445822,None,None,None
3090000,72.93781,19555.941,0.14085074,1.3802857,0.0002540061,36241.14090013504,4496.0,36241.14111328125
3120000,73.63805,None,None,1.379629,0.00025346922,36276.95689058377,4496.0,36276.9569266183
3150000,73.980515,18907.455,0.124578185,1.3790168,0.00025296377,36171.72617292404,4496.0,36171.72607421875
3180000,74.66638,19253.521,0.14496933,1.3784274,0.00025251516,None,None,None
3210000,75.35798,19263.543,0.14659443,1.3778571,0.00025206438,36851.797748327255,4496.0,36851.79638671875
3240000,76.13738,19725.342,0.14211752,1.3772544,0.00025152366,36378.95514586558,4496.0,36378.955191476
3270000,76.36571,19479.887,0.123625726,1.3770494,0.00025128084,36190.50404071808,4496.0,None
3300000,77.03687,19735.377,0.13692062,1.3762354,0.00025085732,None,None,36190.50341796875
3330000,77.699104,19794.094,0.13818702,1.3754992,0.00025040738,None,None,None
3360000,78.368866,19356.896,0.14389281,1.3748877,0.00024995522,37640.34546494484,4496.0,37640.345703125
3390000,79.02173,None,None,1.3742846,0.0002494183,36599.70934869256,4496.0,36599.709115164624
3420000,79.34173,19330.53,0.14339332,1.3736254,0.00024891287,37238.99408078194,4496.0,37238.9931640625
3450000,79.985954,19778.027,0.14486562,1.3729589,0.0002484642,None,None,None
3480000,80.64947,20378.65,0.14625455,1.3724601,0.0002480135,37812.17417240143,4496.0,37812.17431640625
3510000,81.39573,20042.92,0.14837803,1.371941,0.00024747272,36911.86379491115,4496.0,36911.86410086496
3540000,81.61101,20208.9,0.13551046,1.3718159,0.0002472299,37992.50614452362,4496.0,None
3570000,82.24919,20850.256,0.1438632,1.3712999,0.00024680645,None,None,37992.50732421875
3600000,82.88807,21137.709,0.15997177,1.3707292,0.00024635642,None,None,None
3630000,83.537926,21101.426,0.16978042,1.3701684,0.0002459043,37529.19013810158,4496.0,37529.19140625
3660000,84.18297,None,None,1.3696063,0.00024536744,37887.14422303355,4496.0,37887.14393833705
3690000,84.49963,20711.947,0.13943458,1.3690565,0.00024486193,37994.08315181732,4496.0,37994.0810546875
3720000,85.13572,21482.717,0.14636561,1.3683937,0.00024441336,None,None,None
3750000,85.78209,21278.834,0.14688659,1.3677098,0.0002439626,37874.45312356949,4496.0,37874.453125
3780000,86.5029,21132.258,0.14353068,1.3672358,0.00024342186,38341.99641770351,4496.0,38341.99639020647
3810000,86.71058,21398.645,0.13549933,1.3670257,0.00024317905,39136.23638486862,4496.0,None
3840000,87.34316,22087.955,0.14668195,1.3662515,0.00024275552,None,None,39136.236328125
3870000,87.9712,21979.033,0.14710769,1.3657373,0.00024230557,None,None,None
3900000,88.60211,22120.035,0.1422629,1.3649908,0.00024185341,39150.061423778534,4496.0,39150.06005859375
3930000,89.224075,None,None,1.3643705,0.0002413165,39025.54107794591,4496.0,39025.54105050223
3960000,89.526566,21438.072,0.13200594,1.363846,0.00024081106,38708.437715768814,4496.0,38708.4384765625
3990000,90.13322,21625.29,0.13962248,1.3634452,0.00024036244,None,None,None
4020000,90.7339,19809.285,0.18775776,1.3628238,0.00023991171,38654.83542537689,4496.0,38654.8369140625
4050000,91.383446,18966.592,0.19007713,1.3627434,0.00023937093,36862.12808355666,4496.0,36862.1284136091
4080000,91.56892,20562.041,0.16295634,1.3627439,0.00023912817,39239.4791302681,4496.0,None
4110000,92.155,21497.994,0.14475504,1.3626827,0.00023870466,None,None,39239.478515625
4140000,92.74547,21459.021,0.18061964,1.3623475,0.00023825462,None,None,None
4170000,93.34768,20327.98,0.17980592,1.3620107,0.00023780251,39336.89865207672,4496.0,39336.8984375
4200000,93.9157,None,None,1.361627,0.00023726565,37940.70246673872,4496.0,37940.70241001674
4230000,94.20387,21112.854,0.16678777,1.3614165,0.0002367602,39815.08723902702,4496.0,39815.087890625
4260000,94.79143,21876.629,0.14382116,1.3608474,0.00023631155,None,None,None
4290000,95.392876,21593.242,0.15674613,1.3604791,0.00023586079,39322.2750377655,4496.0,39322.275390625
4320000,96.05776,20951.213,0.19738083,1.3600905,0.0002354158,38598.05082808189,4496.0,38556.6552734375
4350000,96.25533,None,None,1.3600905,0.0002351861,None,None,39715.736328125
4380000,96.8105,21541.393,0.15437916,1.3592445,0.00023466862,38827.442374063656,4496.0,38827.442626953125
4410000,97.40179,21116.459,0.19707921,1.358696,0.00023420376,None,None,None
4440000,97.97266,None,None,1.3583698,0.0002338304,40230.86716246605,4496.0,40230.8681640625
